CustomerId,Gender,Geography,Age,AccountStatus,MembershipStatus,Balance,EstimatedSalary,CreditScore,MembershipYears,Card Type,Satisfaction Score
15766609,Female,France,47,Open,Inactive Member,0,167778.62,655,10,SILVER,2
15773776,Female,France,38,Open,Active Member,0,188639.28,655,6,SILVER,3
15773876,Female,France,34,Open,Inactive Member,0,159638.77,655,3,DIAMOND,1
15773906,Male,France,38,Open,Inactive Member,0,110527.71,655,4,GOLD,1
15779809,Male,France,44,Open,Active Member,87471.63,188593.98,655,8,SILVER,4
15588235,Female,France,24,Open,Active Member,145081.73,130075.07,654,8,PLATINUM,3
15598161,Male,France,47,Open,Inactive Member,0,170481.98,654,10,PLATINUM,1
15603170,Male,France,32,Closed,Inactive Member,121455.65,190068.53,654,9,GOLD,2
15615991,Male,France,42,Open,Active Member,99263.09,67607.9,654,7,SILVER,3
15633854,Female,France,40,Open,Inactive Member,0,167889.1,654,3,DIAMOND,4
15656454,Male,France,37,Open,Inactive Member,83568.55,47046.72,654,6,GOLD,3
15695174,Male,France,29,Open,Active Member,132954.64,146715.07,654,4,SILVER,3
15702061,Male,France,29,Open,Active Member,0,149184.15,654,7,GOLD,3
15703177,Female,France,35,Open,Active Member,90865.8,86764.46,654,2,GOLD,5
15736254,Male,France,29,Open,Inactive Member,91955.61,37065.66,654,2,DIAMOND,2
15739054,Female,France,29,Open,Active Member,96974.97,141404.07,654,4,DIAMOND,2
15756538,Female,France,37,Open,Active Member,0,71492.28,654,5,PLATINUM,5
15758306,Male,France,32,Open,Active Member,0,137898.57,654,6,SILVER,5
15759034,Male,France,36,Open,Inactive Member,112262.84,12873.39,654,2,DIAMOND,1
15776807,Male,France,29,Open,Inactive Member,0,180345.44,654,1,SILVER,3
15780254,Male,France,40,Closed,Inactive Member,0,183872.88,654,6,DIAMOND,4
15798737,Male,France,38,Open,Inactive Member,0,88659.44,654,8,DIAMOND,4
15801072,Female,France,28,Open,Inactive Member,0,151316.37,654,7,PLATINUM,2
15803965,Male,France,55,Open,Active Member,87485.67,3299.01,654,3,DIAMOND,3
15565996,Male,France,44,Open,Active Member,0,154639.72,653,8,PLATINUM,3
15568469,Male,France,43,Open,Inactive Member,0,27862.58,653,0,SILVER,2
15576185,Male,France,29,Open,Active Member,0,41671.81,653,2,PLATINUM,5
15587013,Female,France,31,Open,Active Member,102575.04,11043.54,653,7,GOLD,5
15616931,Male,France,41,Open,Inactive Member,102768.42,55663.85,653,8,DIAMOND,4
15628007,Male,France,33,Open,Inactive Member,0,53379.52,653,1,PLATINUM,4
15629390,Male,France,37,Open,Inactive Member,135847.47,144880.81,653,7,SILVER,5
15650351,Female,France,38,Open,Active Member,102133.38,166520.96,653,8,SILVER,3
15654074,Male,France,38,Open,Inactive Member,119315.75,150468.35,653,8,SILVER,3
15658195,Male,France,34,Open,Active Member,118838.75,52820.13,653,5,GOLD,2
15666166,Female,France,74,Open,Active Member,121276.32,160348.31,653,0,GOLD,3
15722731,Male,France,46,Closed,Inactive Member,119556.1,78250.13,653,0,PLATINUM,2
15727281,Female,France,27,Open,Inactive Member,0,96429.29,653,9,GOLD,3
15732334,Female,France,40,Open,Inactive Member,0,35795.85,653,0,GOLD,5
15734524,Male,France,51,Closed,Inactive Member,0,170426.65,653,3,SILVER,3
15745012,Female,France,43,Open,Active Member,0,7330.59,653,6,DIAMOND,5
15750778,Female,France,60,Closed,Active Member,120731.39,138160.11,653,2,GOLD,4
15752694,Female,France,32,Open,Active Member,83772.95,23920.65,653,4,SILVER,2
15769110,Female,France,46,Open,Inactive Member,0,49707.85,653,5,PLATINUM,1
15788131,Male,France,47,Closed,Inactive Member,0,50695.93,653,6,SILVER,2
15811970,Female,France,42,Open,Active Member,0,5768.32,653,1,SILVER,2
15580682,Female,France,40,Open,Active Member,79927.36,33524.6,652,4,SILVER,5
15584364,Male,France,48,Closed,Inactive Member,59486.31,163944.18,652,4,SILVER,5
15600992,Male,France,36,Open,Active Member,0,151314.98,652,1,PLATINUM,1
15609637,Male,France,51,Open,Active Member,0,43496.36,652,7,PLATINUM,5
15629787,Male,France,27,Open,Inactive Member,107303.72,44435.76,652,10,GOLD,2
15632143,Male,France,31,Open,Inactive Member,119148.55,149740.22,652,2,PLATINUM,1
15634491,Male,France,30,Open,Active Member,176166.56,152210.81,652,2,SILVER,1
15643967,Female,France,37,Closed,Active Member,92208.54,197699.8,652,4,PLATINUM,3
15657139,Female,France,40,Open,Active Member,84390.8,107876.2,652,8,SILVER,4
15673584,Female,France,74,Open,Active Member,0,937.15,652,5,GOLD,5
15680901,Female,France,34,Open,Active Member,97435.85,104331.76,652,6,SILVER,5
15689147,Female,France,40,Open,Inactive Member,0,126554.96,652,1,PLATINUM,1
15703119,Male,France,38,Open,Active Member,0,145700.22,652,6,PLATINUM,2
15712287,Female,France,80,Open,Active Member,0,188603.07,652,4,GOLD,1
15720371,Female,France,51,Closed,Inactive Member,0,173989.47,652,3,DIAMOND,1
15730418,Female,France,32,Open,Inactive Member,0,54628.11,652,2,GOLD,3
15773146,Male,France,26,Open,Active Member,137998.2,168989.77,652,3,PLATINUM,1
15776985,Female,France,36,Open,Active Member,112518.71,110421.31,652,6,SILVER,4
15799515,Female,France,48,Open,Inactive Member,133297.24,77764.37,652,8,GOLD,1
15806407,Female,France,37,Open,Inactive Member,0,143393.24,652,4,SILVER,4
15808868,Female,France,31,Closed,Inactive Member,103696.97,155221.05,652,3,SILVER,4
15571281,Male,France,28,Open,Active Member,79562.98,74687.37,651,10,SILVER,3
15577913,Female,France,32,Open,Active Member,144581.96,87609.5,651,8,SILVER,1
15581282,Female,France,39,Open,Inactive Member,0,24176.44,651,6,SILVER,1
15592025,Male,France,53,Open,Active Member,0,130132.41,651,7,DIAMOND,1
15592994,Female,France,65,Open,Active Member,0,190454.04,651,0,PLATINUM,4
15596649,Female,France,39,Open,Inactive Member,0,137452.57,651,8,DIAMOND,3
15603035,Male,France,34,Open,Active Member,0,105599.65,651,3,SILVER,5
15605020,Male,France,45,Closed,Inactive Member,165901.59,23054.51,651,2,DIAMOND,1
15605375,Male,France,35,Open,Inactive Member,86911.8,174094.24,651,2,PLATINUM,5
15615330,Male,France,23,Open,Active Member,0,170099.23,651,10,SILVER,5
15624347,Male,France,40,Open,Active Member,0,147715.83,651,4,SILVER,5
15636592,Male,France,35,Closed,Active Member,181821.96,36923.67,651,0,PLATINUM,5
15678284,Male,France,35,Closed,Inactive Member,74623.5,129451.29,651,7,SILVER,2
15679394,Female,France,41,Open,Active Member,38617.2,104876.8,651,4,SILVER,1
15696277,Female,France,34,Open,Inactive Member,0,138113.71,651,9,SILVER,3
15702656,Female,France,33,Open,Inactive Member,96834.78,108764.69,651,1,GOLD,4
15704583,Male,France,56,Closed,Inactive Member,0,114522.68,651,2,GOLD,4
15713094,Female,France,25,Open,Active Member,0,126761.2,651,8,PLATINUM,2
15730076,Male,France,45,Closed,Inactive Member,0,67740.08,651,1,SILVER,3
15757952,Male,France,44,Closed,Inactive Member,0,102530.35,651,2,GOLD,2
15777076,Male,France,36,Open,Inactive Member,0,13898.31,651,7,GOLD,1
15785367,Female,France,56,Closed,Inactive Member,0,84383.22,651,4,PLATINUM,1
15786237,Male,France,28,Open,Inactive Member,0,823.96,651,7,SILVER,1
15794257,Male,France,34,Open,Active Member,91562.99,123954.15,651,4,DIAMOND,5
15603203,Female,France,27,Open,Inactive Member,0,1002.39,650,6,PLATINUM,1
15640580,Female,France,47,Open,Inactive Member,0,187943.6,650,9,DIAMOND,4
15649136,Female,France,43,Open,Active Member,0,16301.91,650,6,GOLD,1
15661532,Female,France,31,Open,Inactive Member,160566.11,27073.81,650,1,DIAMOND,1
15666181,Male,France,33,Open,Inactive Member,98064.97,52411.99,650,0,GOLD,1
15670755,Male,France,60,Open,Active Member,0,102925.76,650,8,GOLD,3
15702277,Male,France,34,Open,Active Member,106005.54,142995.32,650,4,PLATINUM,4
15727353,Female,France,64,Closed,Inactive Member,142028.36,32275.09,650,7,PLATINUM,3
15754105,Male,France,37,Open,Inactive Member,106967.18,24495.03,650,5,PLATINUM,5
15776629,Female,France,39,Open,Inactive Member,0,186275.7,650,4,DIAMOND,2
15806403,Male,France,37,Open,Inactive Member,0,17974.08,650,9,SILVER,2
15809872,Male,France,32,Open,Inactive Member,84906.45,163216.48,650,2,GOLD,1
15576126,Female,France,41,Open,Active Member,125785.23,70523.92,649,2,PLATINUM,4
15585280,Female,France,36,Open,Active Member,0,75035.48,649,2,SILVER,3
15589030,Male,France,47,Open,Active Member,0,145593.85,649,1,GOLD,4
15594915,Female,France,36,Open,Active Member,0,109179.89,649,8,DIAMOND,3
15619674,Female,France,35,Open,Active Member,108306.44,192486.24,649,4,PLATINUM,1
15622729,Female,France,46,Open,Active Member,0,66602.7,649,2,SILVER,3
15630725,Female,France,45,Closed,Inactive Member,92786.66,173365.9,649,5,GOLD,1
15648064,Male,France,33,Open,Inactive Member,0,2010.98,649,2,DIAMOND,3
15671915,Male,France,46,Open,Active Member,0,76946.6,649,5,PLATINUM,5
15682547,Male,France,38,Open,Active Member,122214,88965.46,649,1,DIAMOND,3
15685640,Female,France,41,Open,Active Member,130931.83,144808.37,649,3,PLATINUM,1
15704987,Female,France,52,Open,Inactive Member,49113.75,41858.43,649,8,SILVER,1
15705009,Female,France,56,Closed,Inactive Member,156974.26,89405.26,649,8,SILVER,4
15737275,Male,France,39,Open,Active Member,113096.41,60335.24,649,3,PLATINUM,5
15762902,Female,France,42,Open,Active Member,0,22974.01,649,7,GOLD,5
15764654,Male,France,37,Open,Active Member,87374.88,247.36,649,9,PLATINUM,1
15777855,Male,France,45,Open,Active Member,0,75204.21,649,7,DIAMOND,1
15790314,Male,France,41,Open,Active Member,0,130567.02,649,0,GOLD,4
15797010,Female,France,31,Open,Inactive Member,0,15200.61,649,2,DIAMOND,5
15622774,Male,France,34,Open,Active Member,0,167931.81,648,0,PLATINUM,1
15635435,Female,France,54,Closed,Inactive Member,120633.42,5924.38,648,9,SILVER,4
15641822,Female,France,19,Open,Active Member,0,22101.86,648,1,GOLD,4
15645496,Female,France,43,Open,Inactive Member,139972.18,143668.58,648,7,PLATINUM,5
15653455,Female,France,38,Open,Active Member,0,9551.49,648,2,SILVER,1
15706365,Female,France,50,Open,Active Member,102535.57,189543.19,648,9,DIAMOND,5
15751175,Female,France,44,Open,Active Member,0,58652.23,648,2,DIAMOND,5
15752137,Male,France,33,Open,Active Member,134944,117036.38,648,7,PLATINUM,2
15767781,Male,France,38,Open,Inactive Member,82697.28,74846.67,648,10,PLATINUM,3
15768124,Female,France,34,Open,Inactive Member,0,54726.43,648,3,PLATINUM,1
15780492,Male,France,42,Open,Inactive Member,0,19283.14,648,4,GOLD,2
15784597,Male,France,26,Open,Inactive Member,162923.85,98368.24,648,9,GOLD,5
15803337,Male,France,23,Open,Inactive Member,168372.52,134676.72,648,9,DIAMOND,4
15805671,Male,France,32,Open,Active Member,0,117323.31,648,0,SILVER,4
15810075,Female,France,39,Closed,Active Member,130694.89,153955.38,648,6,DIAMOND,2
15814519,Female,France,37,Open,Inactive Member,0,194238.92,648,7,PLATINUM,4
15570970,Female,France,42,Open,Active Member,0,51362.82,647,9,DIAMOND,1
15586517,Male,France,32,Open,Active Member,97041.16,23132.73,647,5,GOLD,1
15613518,Female,France,35,Open,Active Member,112668.7,122584.29,647,6,PLATINUM,3
15635285,Male,France,28,Open,Active Member,0,91055.27,647,8,GOLD,4
15677435,Female,France,29,Open,Inactive Member,98263.46,164717.95,647,0,GOLD,2
15701885,Female,France,40,Open,Active Member,0,92357.21,647,9,GOLD,1
15737414,Male,France,35,Open,Inactive Member,123761.68,83910.4,647,4,PLATINUM,4
15776743,Male,France,43,Open,Active Member,0,78488.39,647,9,DIAMOND,4
15791513,Male,France,41,Closed,Active Member,138937.35,101617.64,647,4,DIAMOND,5
15808283,Female,France,33,Open,Inactive Member,0,152323.04,647,4,GOLD,5
15587177,Male,France,36,Open,Inactive Member,124445.52,88481.32,646,6,SILVER,2
15589975,Female,France,73,Open,Active Member,97259.25,104719.66,646,6,PLATINUM,1
15597930,Male,France,52,Closed,Inactive Member,59669.43,172495.81,646,8,SILVER,3
15615473,Female,France,33,Open,Inactive Member,0,198208,646,2,PLATINUM,1
15622897,Female,France,46,Closed,Inactive Member,0,93251.42,646,4,PLATINUM,3
15633108,Male,France,26,Open,Inactive Member,139848.17,164696.27,646,4,DIAMOND,2
15642093,Male,France,30,Open,Inactive Member,0,153566.97,646,7,PLATINUM,1
15654025,Female,France,51,Open,Inactive Member,101629.3,130541.1,646,4,SILVER,5
15656613,Female,France,34,Open,Inactive Member,131283.11,130500.65,646,3,SILVER,3
15676576,Female,France,43,Open,Inactive Member,143061.88,61937.6,646,8,DIAMOND,5
15683562,Male,France,35,Open,Active Member,84026.86,164255.69,646,6,SILVER,3
15701301,Female,France,42,Closed,Inactive Member,175159.9,67124.48,646,3,DIAMOND,3
15701333,Female,France,37,Open,Inactive Member,96558.66,163427.18,646,7,PLATINUM,3
15710365,Male,France,50,Closed,Inactive Member,104129.24,181794.86,646,0,DIAMOND,4
15714260,Female,France,38,Open,Inactive Member,0,178752.73,646,2,GOLD,3
15716822,Male,France,30,Open,Active Member,98014.74,12757.14,646,5,PLATINUM,4
15719856,Female,France,45,Open,Active Member,47134.75,57236.44,646,3,PLATINUM,3
15723989,Male,France,40,Open,Active Member,93680.43,179473.26,646,5,SILVER,4
15737971,Female,France,30,Open,Inactive Member,0,13935.32,646,5,DIAMOND,3
15775234,Male,France,24,Open,Inactive Member,0,92612.88,646,8,GOLD,3
15798943,Female,France,46,Open,Inactive Member,0,133059.15,646,8,DIAMOND,5
15805764,Male,France,18,Open,Active Member,0,52795.15,646,10,GOLD,5
15809585,Male,France,38,Open,Inactive Member,0,1528.4,646,7,SILVER,3
15595136,Female,France,37,Open,Active Member,0,68987.55,645,1,GOLD,3
15601796,Male,France,30,Open,Active Member,125739.26,193441.23,645,1,SILVER,2
15605827,Male,France,39,Open,Inactive Member,0,96864.36,645,8,SILVER,5
15608528,Female,France,68,Closed,Active Member,0,176353.87,645,9,GOLD,4
15631240,Female,France,36,Closed,Active Member,0,12096.61,645,8,PLATINUM,2
15658813,Female,France,55,Open,Active Member,0,18369.33,645,7,GOLD,2
15664639,Male,France,19,Open,Inactive Member,128514.84,175969.19,645,9,GOLD,5
15665634,Female,France,38,Open,Active Member,59568.57,167723.25,645,7,GOLD,3
15674000,Male,France,44,Open,Active Member,0,166707.22,645,10,PLATINUM,4
15674840,Female,France,38,Open,Active Member,101430.3,4400.32,645,5,GOLD,1
15678412,Female,France,45,Open,Inactive Member,85325.93,22558.74,645,8,DIAMOND,3
15690169,Male,France,31,Closed,Inactive Member,161171.7,12599.94,645,7,SILVER,3
15690731,Male,France,40,Open,Active Member,131411.24,194656.11,645,6,SILVER,4
15693906,Female,France,24,Open,Active Member,34547.82,11638.17,645,3,SILVER,2
15695475,Male,France,29,Open,Active Member,130131.08,196474.35,645,1,SILVER,4
15726289,Male,France,25,Open,Inactive Member,174400.36,42669.37,645,0,GOLD,5
15736228,Female,France,40,Open,Active Member,129596.77,103232.6,645,3,SILVER,4
15737506,Male,France,42,Open,Inactive Member,0,149807.01,645,6,GOLD,1
15739850,Male,France,45,Open,Active Member,155417.61,3449.22,645,6,PLATINUM,3
15756155,Male,France,32,Open,Active Member,0,97628.08,645,4,PLATINUM,3
15769169,Male,France,41,Open,Active Member,0,28667.56,645,7,SILVER,1
15792388,Female,France,48,Open,Active Member,90612.34,149139.13,645,7,DIAMOND,3
15800784,Male,France,42,Open,Active Member,98298.18,676.06,645,4,DIAMOND,4
15569266,Male,France,28,Open,Inactive Member,155060.41,29179.52,644,7,DIAMOND,5
15578251,Male,France,37,Open,Inactive Member,186347.97,92809.73,644,2,SILVER,4
15591091,Male,France,44,Closed,Inactive Member,73348.56,157166.79,644,5,GOLD,5
15606158,Female,France,39,Open,Inactive Member,0,3740.93,644,9,DIAMOND,5
15610594,Female,France,37,Open,Inactive Member,0,20968.88,644,8,GOLD,3
15613713,Male,France,30,Open,Active Member,44928.88,10771.46,644,5,PLATINUM,4
15635597,Male,France,33,Open,Active Member,0,155294.17,644,8,SILVER,5
15665811,Male,France,33,Open,Inactive Member,141234.98,95673.05,644,9,GOLD,4
15700325,Female,France,24,Open,Inactive Member,92760.55,35896.75,644,8,GOLD,5
15704597,Male,France,33,Open,Active Member,174571.36,43943.09,644,7,DIAMOND,1
15724161,Female,France,40,Closed,Inactive Member,137285.26,77063.63,644,9,GOLD,3
15736008,Female,France,46,Closed,Inactive Member,95441.27,108761.05,644,9,SILVER,1
15743193,Male,France,37,Closed,Inactive Member,117271.8,104217.96,644,6,PLATINUM,5
15748649,Male,France,40,Open,Inactive Member,93183.19,73882.49,644,8,GOLD,3
15759480,Female,France,40,Open,Active Member,139180.97,19959.67,644,10,PLATINUM,3
15762588,Male,France,31,Open,Active Member,0,41872.17,644,5,GOLD,4
15764661,Male,France,33,Open,Inactive Member,0,96420.58,644,2,DIAMOND,1
15773394,Male,France,38,Open,Active Member,0,79928.41,644,3,SILVER,4
15789097,Male,France,48,Closed,Active Member,0,44965.54,644,8,DIAMOND,4
15815316,Male,France,50,Closed,Inactive Member,76817,196371.13,644,9,PLATINUM,4
15582903,Male,France,39,Open,Active Member,0,170392.59,643,7,PLATINUM,3
15610755,Female,France,33,Open,Active Member,137811.75,184856.89,643,0,GOLD,3
15659843,Female,France,46,Open,Inactive Member,0,106781.59,643,6,DIAMOND,4
15684181,Male,France,45,Closed,Inactive Member,0,142513.5,643,5,GOLD,3
15707199,Male,France,36,Open,Inactive Member,148159.71,55835.66,643,0,SILVER,1
15709737,Male,France,36,Open,Active Member,161064.64,84294.82,643,7,SILVER,1
15734177,Male,France,33,Open,Active Member,0,152992.04,643,4,PLATINUM,2
15743007,Female,France,45,Closed,Inactive Member,45144.43,60917.24,643,4,DIAMOND,5
15763194,Male,France,34,Open,Active Member,0,100304.13,643,7,DIAMOND,5
15765518,Female,France,51,Closed,Inactive Member,105229.53,34967.75,643,2,SILVER,2
15766552,Male,France,37,Open,Inactive Member,0,142454.77,643,6,DIAMOND,1
15777826,Male,France,30,Open,Active Member,94443.77,165614.4,643,5,GOLD,2
15784148,Male,France,62,Open,Inactive Member,0,155870.82,643,9,PLATINUM,5
15811177,Female,France,31,Open,Inactive Member,167949.48,143162.34,643,3,GOLD,2
15591360,Female,France,33,Open,Active Member,84607.34,60059.47,642,4,GOLD,5
15603216,Male,France,25,Open,Inactive Member,0,102083.78,642,7,SILVER,3
15622171,Male,France,30,Open,Inactive Member,80964.57,174738.2,642,8,PLATINUM,4
15624323,Male,France,36,Open,Active Member,0,195224.91,642,4,PLATINUM,2
15626710,Female,France,39,Open,Active Member,0,76821.24,642,4,PLATINUM,4
15647807,Male,France,40,Open,Inactive Member,109219.83,52827.51,642,8,SILVER,5
15652169,Male,France,35,Open,Active Member,133161.95,122254.86,642,2,GOLD,3
15668283,Male,France,48,Closed,Inactive Member,118317.27,78702.98,642,9,DIAMOND,1
15668385,Male,France,40,Open,Active Member,154863.15,138052.51,642,1,SILVER,4
15672437,Male,France,72,Open,Active Member,160541,142223.94,642,1,SILVER,5
15674398,Male,France,38,Open,Inactive Member,0,171463.83,642,3,GOLD,2
15682639,Male,France,32,Open,Active Member,0,88698.83,642,3,SILVER,1
15683560,Female,France,40,Open,Inactive Member,0,183963.34,642,7,PLATINUM,1
15687431,Female,France,41,Open,Active Member,115171.71,37674.47,642,7,GOLD,2
15705383,Male,France,35,Open,Active Member,125476.31,91775.51,642,4,PLATINUM,4
15721024,Male,France,26,Open,Inactive Member,0,47472.68,642,0,SILVER,5
15727251,Male,France,30,Open,Inactive Member,117494.27,61977.82,642,8,DIAMOND,4
15742886,Male,France,26,Open,Active Member,138023.79,117060.2,642,1,GOLD,3
15756333,Female,France,55,Open,Active Member,0,101515.76,642,7,PLATINUM,1
15757865,Male,France,62,Open,Active Member,0,61120.75,642,7,SILVER,3
15813640,Female,France,40,Open,Inactive Member,0,10712.82,642,7,PLATINUM,4
15570360,Female,France,35,Open,Inactive Member,0,125986.18,641,4,PLATINUM,4
15578787,Female,France,52,Closed,Inactive Member,0,90964.54,641,4,SILVER,1
15581505,Male,France,35,Open,Inactive Member,0,93148.93,641,5,GOLD,4
15611699,Female,France,40,Open,Inactive Member,0,126996.67,641,7,GOLD,4
15624451,Female,France,38,Open,Inactive Member,0,116466.19,641,3,DIAMOND,4
15631267,Male,France,50,Open,Active Member,153590.73,130910.78,641,6,SILVER,4
15633608,Male,France,33,Closed,Active Member,146193.6,55796.83,641,2,DIAMOND,1
15646037,Male,France,77,Open,Active Member,0,81514.06,641,9,PLATINUM,4
15650424,Female,France,48,Closed,Active Member,147341.43,157458.61,641,3,DIAMOND,3
15650454,Male,France,57,Open,Active Member,0,122449.18,641,5,SILVER,3
15654975,Female,France,53,Open,Active Member,123835.52,160110.65,641,0,SILVER,5
15672481,Male,France,37,Open,Inactive Member,0,45309.24,641,6,DIAMOND,5
15687752,Male,France,30,Open,Active Member,87505.47,7278.57,641,2,DIAMOND,2
15693326,Female,France,42,Open,Inactive Member,125437.14,164128.58,641,7,PLATINUM,3
15699619,Male,France,31,Open,Inactive Member,155978.17,91510.71,641,10,SILVER,4
15710375,Male,France,41,Open,Inactive Member,0,65396.79,641,6,SILVER,5
15720649,Female,France,36,Open,Inactive Member,66392.64,31106.67,641,5,SILVER,1
15744127,Female,France,37,Open,Inactive Member,0,3939.87,641,2,SILVER,2
15756901,Female,France,26,Open,Active Member,91547.84,28157.34,641,4,PLATINUM,2
15758639,Male,France,37,Open,Inactive Member,0,75248.3,641,7,PLATINUM,2
15773283,Male,France,65,Closed,Inactive Member,38340.02,32607.77,641,6,DIAMOND,3
15781987,Male,France,31,Open,Active Member,112494.99,32231.6,641,9,GOLD,4
15794468,Female,France,42,Open,Inactive Member,0,121138.77,641,6,PLATINUM,2
15803456,Female,France,40,Closed,Inactive Member,0,151648.66,641,9,GOLD,5
15578435,Male,France,40,Open,Active Member,110340.68,157886.6,640,8,DIAMOND,4
15583033,Female,France,20,Open,Active Member,0,78310.82,640,4,SILVER,5
15593250,Female,France,29,Open,Inactive Member,0,44904.26,640,4,GOLD,3
15596710,Female,France,33,Open,Active Member,167298.42,145381.65,640,1,SILVER,1
15613734,Female,France,33,Open,Active Member,84719.13,113048.79,640,6,SILVER,3
15625151,Female,France,66,Open,Active Member,116037.76,184636.05,640,9,DIAMOND,1
15654390,Male,France,33,Closed,Inactive Member,154575.76,25722.28,640,7,GOLD,5
15654772,Female,France,47,Closed,Active Member,89799.46,13783.77,640,6,PLATINUM,4
15655464,Female,France,67,Open,Active Member,0,42964.63,640,3,GOLD,5
15660866,Female,France,29,Open,Inactive Member,0,2743.69,640,3,SILVER,1
15662397,Female,France,42,Open,Active Member,176099.13,8404.73,640,5,PLATINUM,5
15676715,Male,France,68,Open,Active Member,0,199493.38,640,9,PLATINUM,4
15683758,Male,France,44,Open,Inactive Member,111833.47,67202.74,640,7,PLATINUM,3
15723169,Female,France,31,Open,Inactive Member,138857.59,48640.77,640,9,SILVER,1
15740264,Male,France,38,Open,Inactive Member,0,88827.67,640,9,GOLD,2
15742834,Male,France,45,Open,Active Member,0,10908.33,640,1,PLATINUM,4
15760090,Male,France,28,Open,Active Member,0,131097.9,640,7,DIAMOND,5
15767818,Male,France,55,Open,Inactive Member,132436.34,978.66,640,10,PLATINUM,3
15771417,Male,France,43,Closed,Inactive Member,132412.38,69584.3,640,7,SILVER,5
15785339,Female,France,50,Open,Inactive Member,117565.03,82559.77,640,9,GOLD,4
15806983,Male,France,44,Open,Inactive Member,137148.68,92381.01,640,3,PLATINUM,1
15807837,Female,France,30,Open,Active Member,107499.7,187632.22,640,6,DIAMOND,5
15815626,Male,France,63,Closed,Active Member,68432.45,112503.24,640,2,SILVER,1
15584897,Female,France,31,Open,Inactive Member,98360.03,20973.8,639,3,PLATINUM,4
15585892,Female,France,35,Open,Inactive Member,0,164453.98,639,8,PLATINUM,4
15624170,Female,France,38,Open,Active Member,81550.94,118974.77,639,4,GOLD,4
15631457,Male,France,37,Open,Active Member,98186.7,173386.95,639,5,DIAMOND,3
15638871,Male,France,77,Open,Active Member,80926.02,55829.25,639,6,GOLD,5
15643048,Male,France,66,Open,Active Member,0,42240.54,639,0,SILVER,3
15662571,Male,France,35,Open,Inactive Member,0,170483.9,639,8,DIAMOND,3
15663942,Female,France,38,Open,Inactive Member,0,93716.38,639,5,PLATINUM,2
15666916,Male,France,43,Open,Inactive Member,99610.92,187296.78,639,6,DIAMOND,5
15681342,Female,France,35,Open,Active Member,103015.12,139094.12,639,1,PLATINUM,1
15690153,Female,France,37,Open,Active Member,116121.84,181850.74,639,4,PLATINUM,1
15722425,Male,France,32,Open,Inactive Member,0,111340.36,639,9,GOLD,4
15723604,Male,France,39,Open,Inactive Member,150555.83,30414.17,639,6,SILVER,5
15737051,Male,France,27,Open,Inactive Member,0,192247.35,639,8,PLATINUM,2
15737071,Female,France,60,Closed,Active Member,162039.78,84361.72,639,5,SILVER,4
15750121,Male,France,38,Open,Inactive Member,0,42862.82,639,3,SILVER,1
15766663,Male,France,22,Open,Inactive Member,0,28188.96,639,4,GOLD,2
15770435,Female,France,50,Open,Active Member,115335.32,53130.41,639,6,DIAMOND,3
15777830,Female,France,42,Open,Inactive Member,0,167682.37,639,4,GOLD,2
15793901,Female,France,27,Open,Inactive Member,0,125244.18,639,2,PLATINUM,3
15575676,Male,France,24,Open,Active Member,0,162597.15,638,1,GOLD,1
15579212,Male,France,57,Closed,Inactive Member,0,33676.48,638,6,GOLD,4
15582276,Male,France,34,Open,Active Member,133501.36,155643.04,638,5,GOLD,1
15605072,Female,France,43,Closed,Active Member,145860.98,142763.51,638,3,GOLD,3
15616530,Male,France,36,Closed,Inactive Member,188455.19,47031.4,638,6,DIAMOND,2
15632793,Female,France,29,Open,Active Member,103417.74,15336.4,638,9,SILVER,4
15641474,Male,France,46,Open,Inactive Member,139859.54,38967.29,638,9,GOLD,4
15655389,Male,France,41,Open,Active Member,131762.94,47675.29,638,1,PLATINUM,4
15695465,Female,France,36,Open,Inactive Member,0,164247.51,638,6,DIAMOND,4
15718773,Female,France,32,Open,Inactive Member,0,160129.99,638,0,SILVER,2
15726557,Female,France,42,Open,Inactive Member,165679.92,32916.29,638,7,GOLD,3
15736043,Male,France,34,Open,Active Member,114543.27,97755.29,638,6,DIAMOND,4
15787151,Female,France,34,Open,Active Member,0,198969.78,638,7,SILVER,4
15805955,Female,France,48,Open,Active Member,138333.03,47679.14,638,10,SILVER,3
15568326,Female,France,44,Open,Inactive Member,0,149665.65,637,2,GOLD,2
15583137,Female,France,48,Closed,Active Member,130806.99,132005.85,637,7,PLATINUM,1
15586629,Male,France,33,Open,Inactive Member,0,139947.17,637,5,SILVER,5
15592765,Male,France,40,Open,Active Member,125470.81,174536.17,637,8,PLATINUM,4
15596136,Female,France,36,Open,Active Member,166939.88,72504.76,637,9,PLATINUM,1
15609623,Female,France,63,Closed,Inactive Member,0,28092.77,637,5,PLATINUM,1
15610156,Male,France,40,Open,Active Member,133463.1,93165.34,637,2,PLATINUM,1
15621267,Male,France,32,Open,Inactive Member,0,148769.08,637,5,GOLD,2
15625716,Female,France,33,Open,Active Member,113913.53,65316.5,637,9,PLATINUM,1
15628203,Female,France,38,Open,Inactive Member,104339.56,119882.86,637,3,PLATINUM,5
15643824,Male,France,33,Open,Active Member,132255.99,74588.41,637,0,GOLD,1
15656062,Female,France,33,Open,Inactive Member,103377.81,84419.78,637,7,SILVER,1
15659962,Male,France,60,Open,Active Member,0,70174.03,637,3,PLATINUM,3
